player_id,name_first,name_last,hand,dob,ioc,height,wikidata_id,last_first
205447,Mihalis,Kouvatsos,R,1988-11-01,GBR,,,Kouvatsos M.
205448,Matias Sebastian,Cervetti,U,1989-01-02,ARG,,,Cervetti M.
205449,Eduardo,Sztrajtman,R,1990-06-21,BRA,,,Sztrajtman E.
205450,Mario Andre,Gondim De Novaes Mendonca,U,1976-12-12,BRA,,,Gondim De Novaes Mendonca M.
205451,Oscar,Lopez,U,1990-07-09,CHI,,,Lopez O.
205452,Lucas,Gobbi,R,1991-01-03,BRA,,,Gobbi L.
205453,Pablo,Chavez,U,1989-04-20,VEN,,,Chavez P.
205454,Yves,Jacobs,R,1990-01-05,BEL,,,Jacobs Y.
205455,Richard,Andrews,U,1988-04-07,USA,,,Andrews R.
205456,Brock,Newton,R,1986-02-17,USA,,,Newton B.
205457,Mustapha,Ihihi,U,1973-03-04,MAR,,,Ihihi M.
205458,Larbi,Lamzouri,U,1989-01-29,MAR,,,Lamzouri L.
205459,Sean,Corrigan,U,1988-08-30,USA,,,Corrigan S.
205460,Abdullah,Al Herz,U,1991-02-18,KUW,,,Al Herz A.
205461,Mathias,Arnell,R,1989-06-13,SWE,,,Arnell M.
205462,Ilia,Naumkin,U,1988-08-19,RUS,,,Naumkin I.
205463,Ivan,Naumkin,U,1986-04-20,RUS,,,Naumkin I.
205464,Dustin,Kemick,U,1982-10-20,USA,,,Kemick D.
205465,Mojtaba,Moazzam,U,1988-08-30,IRI,,,Moazzam M.
205466,Jan,Bezdecka,U,1988-07-23,CZE,,,Bezdecka J.
205467,Martin,Zimmermann,U,1987-03-16,GER,,,Zimmermann M.
205468,Sergio,Sikharulidze,U,1990-11-19,GEO,,,Sikharulidze S.
205469,Sergio,Morant,U,1989-10-09,ESP,,,Morant S.
205470,Wanja,Claus,U,1987-06-22,GER,,,Claus W.
205471,Chris,Doerr,R,1988-01-28,GBR,,,Doerr C.
205472,Nikolas,Overkemping,U,1984-04-20,GER,,,Overkemping N.
205473,Nika,Kakulia,U,1989-04-06,GEO,,,Kakulia N.
205474,Nodari,Karchaidze,U,1992-02-14,GEO,,,Karchaidze N.
205475,Artsiom,Maksimchyk,R,1989-12-11,BLR,,,Maksimchyk A.
205476,Sergi,Sanchez Carrillo,U,1989-10-17,ESP,,,Sanchez Carrillo S.
205477,Martin,Parkes,R,1979-04-30,GBR,,,Parkes M.
205478,Mihaila,Colcer,U,1984-01-02,ROU,,,Colcer M.
205479,Lawrence,Jeavons,U,1990-04-20,AUS,,,Jeavons L.
205480,Christian,Durbach,U,1990-04-25,LUX,,,Durbach C.
205481,Ryoken,Matsui,U,1990-05-08,JPN,,,Matsui R.
205482,Jan,Labas,U,1989-07-06,SVK,,,Labas J.
205483,Bert,Bos,U,1984-07-05,NED,,,Bos B.
205484,Stefano,Meneghetti,U,1978-05-12,ITA,,,Meneghetti S.
205485,Boris,Kuera,U,1991-05-05,SVK,,,Kuera B.
205486,Ramin,Madaini,R,1964-10-03,AUT,,,Madaini R.
205487,Rado,Staba,U,1981-03-30,SVK,,,Staba R.
205488,Timur,Chernykh,R,1991-05-24,RUS,,,Chernykh T.
205489,Kirill,Karpenko,U,1990-07-26,RUS,,,Karpenko K.
205490,Jose Rolando,Vazquez,U,1991-07-12,MEX,,,Vazquez J.
205491,Yuri,Doychev,R,1971-08-10,BUL,,,Doychev Y.
205492,Peter,Thelen,U,1979-08-17,GER,,,Thelen P.
205493,Dimitri,Krouchev,U,1990-06-20,RSA,,,Krouchev D.
205494,Borislav,Kapralev,R,1992-08-13,BUL,,,Kapralev B.
205495,Alejandro,Martinez,U,1989-06-26,ARG,,,Martinez A.
205496,Kirill,Titov,U,1992-09-14,RUS,,,Titov K.
205497,Igor,Zorkin,R,1989-10-10,RUS,,,Zorkin I.
205498,Davor,Tipura,U,1985-11-01,CRO,,,Tipura D.
205499,Nikolai,Stoichev,U,1982-08-19,BUL,,,Stoichev N.
205500,Dominic,Hodgson,U,1990-06-12,GBR,,,Hodgson D.
205501,Ben,Mactaggart,U,1989-07-31,GBR,,,Mactaggart B.
205502,Tobias,Schroeder,U,1991-08-23,GER,,,Schroeder T.
205503,Bernhard,Haas,R,1982-03-30,GER,,,Haas B.
205504,Stefan,Bourlet,U,1990-05-25,FRA,,,Bourlet S.
205505,Jonathan,Kidane,U,1990-07-22,SWE,,,Kidane J.
205506,Tim,Goranson,U,1990-09-06,SWE,,,Goranson T.
205507,Anders,Ulrik,R,1987-07-20,DEN,,,Ulrik A.
205508,Kyle,Godfrey,R,1987-01-02,USA,,,Godfrey K.
205509,Jay B,Schiller,L,1985-01-14,USA,,,Schiller J.
205510,Marcius,Correia Lima,R,1991-11-13,BRA,,,Correia Lima M.
205511,Diego,Longobardi,U,1976-11-04,BRA,,,Longobardi D.
205512,Matheus De Oliveira,Bacelar,U,1992-04-05,BRA,,,Bacelar M.
205513,Bernardo,Feitosa,R,1991-04-16,BRA,,,Feitosa B.
205514,Andre Luiz,Borghi Silvares De Almeida,R,1989-02-24,BRA,,,Borghi Silvares De Almeida A.
205515,Gustavo,Espinidola,U,1989-10-15,BOL,,,Espinidola G.
205516,Nader,Zahedi,U,1989-08-30,IRI,,,Zahedi N.
205517,Nawar,Baram,U,1987-10-15,SYR,,,Baram N.
205518,Hayder,Al Samman,R,1985-07-17,SYR,,,Al Samman H.
205519,Zaid,Chehabi,U,1987-07-19,SYR,,,Chehabi Z.
205520,Moafak,Hafiz,U,1984-05-21,SYR,,,Hafiz M.
205521,Roberto,Rizo,U,1979-01-25,VEN,,,Rizo R.
205522,Michiru,Kinjo,U,1992-02-27,JPN,,,Kinjo M.
205523,Byeong Hoon,Yun,U,1989-11-07,KOR,,,Yun B.
205524,Jung Ho,Oh,U,1989-04-30,KOR,,,Oh J.
205525,Shota,Kanno,U,1990-07-17,JPN,,,Kanno S.
205526,Petar,Golijanin,U,1990-09-21,SRB,,,Golijanin P.
205527,Maher,Hachem,U,1993-07-19,SEN,,,Hachem M.
205528,Tuttapong,Deekudtome,U,1992-12-12,THA,,,Deekudtome T.
205529,Tosaphon,Yuennan,U,1993-02-16,THA,,,Yuennan T.
205530,Anshuman,Dutta,U,1987-01-30,IND,,,Dutta A.
205531,Thiseas,Mesoropian,U,1992-11-02,GRE,,,Mesoropian T.
205532,Gavin,Leon,U,1990-02-21,AUS,,,Leon G.
205533,Albert,Jose Maria Almendros,U,1990-05-05,ESP,,,Jose Maria Almendros A.
205534,Mohammad Usman,Ejaz,U,1987-04-13,PAK,,,Ejaz M.
205535,Khurram,Nazir,R,1991-01-13,PAK,,,Nazir K.
205536,Babar,Akbar,U,1984-12-01,PAK,,,Akbar B.
205537,Jorge Luis,Marquez,U,1983-01-13,NCA,,,Marquez J.
205538,Taichirou,Suketsune,U,1987-10-01,JPN,,,Suketsune T.
205539,Lucas,Alcaide Thomas,R,1991-02-04,BRA,,,Alcaide Thomas L.
205540,Sandro,Petrotchele Stradioto,U,1979-06-14,BRA,,,Petrotchele Stradioto S.
205541,Jose Alberto,Larreteguy,U,1972-01-15,ARG,,,Larreteguy J.
205542,Maximiliano,Benavides,U,1988-07-14,CHI,,,Benavides M.
205543,John,Woodard,R,1992-05-07,USA,,,Woodard J.
205544,Einar,Hart,U,1988-02-02,NED,,,Hart E.
205545,Antoine,Moreau,U,1981-01-14,FRA,,,Moreau A.
205546,Martin,Krueger,U,1993-03-25,GER,,,Krueger M.
205547,Joao P,Magalhaes,U,1993-04-24,POR,,,Magalhaes J.
205548,Claret,Rosset,U,1970-10-27,ESP,,,Rosset C.
205549,Beltran,Ferrer Suarez,U,1994-02-18,ESP,,,Ferrer Suarez B.
205550,Ondrej,Kralik,U,1989-02-03,DEN,,,Kralik O.
205551,Andrea,Busonera,U,1985-12-26,ITA,,,Busonera A.
205552,Mauro,Usala,U,1984-10-14,ITA,,,Usala M.
205553,Juan Manuel,Soria,U,1989-08-07,ARG,,,Soria J.
205554,Gonzalo,Marquez,U,1976-11-29,ARG,,,Marquez G.
205555,Augustin,Ntouba,U,1992-05-27,CMR,,,Ntouba A.
205556,Warno,Smit,U,1989-03-15,RSA,,,Smit W.
205557,Martin,Miedzowicz,U,1989-09-18,URU,,,Miedzowicz M.
205558,Marcos,Caprotta,U,1988-11-16,ARU,,,Caprotta M.
205559,David,Gomez,L,1992-02-25,PAN,,,Gomez D.
205560,Marcus,Echtler,U,1986-04-07,USA,,,Echtler M.
205561,Sebastian,Kollmann,U,1990-11-19,AUT,,,Kollmann S.
205562,David,Zogg,U,1989-05-19,SUI,,,Zogg D.
205563,Thomas,Leonetti,U,1979-01-18,FRA,,,Leonetti T.
205564,Abbas,Jaber,U,1980-01-01,CIV,,,Jaber A.
205565,Ryan,Pool,U,1990-06-04,AUS,,,Pool R.
205566,Dante,Santalucia,R,1991-03-28,AUS,,,Santalucia D.
205567,Seif Eldin,El Sherbini,U,1992-04-18,EGY,,,El Sherbini S.
205568,Mauricio,Escandon Fernandez,U,1990-01-09,MEX,,,Escandon Fernandez M.
205569,Dmitriy,Drozdov,R,1992-04-08,KAZ,,,Drozdov D.
205570,Sven Erik,Neimeier,U,1993-04-13,GER,,,Neimeier S.
205571,Rudy,Allouch,U,1990-01-15,FRA,,,Allouch R.
205572,Fabian,Ruiz Ribero,U,1989-04-26,ESP,,,Ruiz Ribero F.
205573,Yacine,Saadi,U,1993-07-06,FRA,,,Saadi Y.
205574,Dukgi,Lee,U,1992-01-02,KOR,,,Lee D.
205575,Prasad,Selvarajoo,U,1988-09-19,MAS,,,Selvarajoo P.
205576,Vincenzo,Romeo,L,1992-10-14,ITA,,,Romeo V.
205577,Mladen,Radulovic,U,1991-08-26,BIH,,,Radulovic M.
205578,Gregor,Ficko,R,1985-05-23,SLO,,,Ficko G.
205579,Javier,Perez,U,1991-06-05,MEX,,,Perez J.
205580,Adolfo,Guerrero Contreras,U,1993-01-14,MEX,,,Guerrero Contreras A.
205581,Ricardo,Lemarroy,U,1993-06-25,MEX,,,Lemarroy R.
205582,Gary,Lefebvre,U,1959-11-09,USA,,,Lefebvre G.
205583,Michael,Schaeffer,U,1992-04-06,USA,,,Schaeffer M.
205584,Martin,Rothfels,U,1961-05-15,USA,,,Rothfels M.
205585,Bo,Jabery Madison,U,1978-04-08,USA,,,Jabery Madison B.
205586,Jason,Fransen,U,1979-05-31,USA,,,Fransen J.
205587,Mason,Wojciechowski,U,1991-02-15,USA,,,Wojciechowski M.
205588,Alvaro,Baez,U,1985-05-26,ARG,,,Baez A.
205589,Martin Sebastian,Cozza,U,1980-10-12,ARG,,,Cozza M.
205590,Pedro Henrique Souza Freitas,Pedrao,U,1993-08-01,BRA,,,Pedrao P.
205591,Tomas,Trsek,U,1982-12-11,CZE,,,Trsek T.
205592,Felipe,Jensen De Campos,U,1990-08-08,BRA,,,Jensen De Campos F.
205593,Peter,Jan,U,1980-07-05,SLO,,,Jan P.
205594,Jason,Sechrist,R,1985-07-16,USA,,,Sechrist J.
205595,Youssef,Massaoud,U,1993-08-07,TUN,,,Massaoud Y.
205596,Haykel,Ayadi,R,1990-10-05,TUN,,,Ayadi H.
205597,Hassane,Sanda,U,1989-12-30,NIG,,,Sanda H.
205598,Guillermo,Hartfield,U,1979-07-31,ARG,,,Hartfield G.
205599,Augusto,Ceppo,R,1990-03-21,ARG,,,Ceppo A.
205600,Karim,Beltagui,U,1992-04-01,EGY,,,Beltagui K.
205601,Patrick,Plecity,R,1991-05-25,CZE,,,Plecity P.
205602,Karim,Mahmoud,U,1992-01-01,EGY,,,Mahmoud K.
205603,Sameer,Patwardhan,U,1990-07-28,IND,,,Patwardhan S.
205604,Maris,Maris,U,1969-10-19,USA,,,Maris M.
205605,Brock Stephen,Reiman,U,1990-09-28,USA,,,Reiman B.
205606,David,Pace,R,1990-05-14,USA,,,Pace D.
205607,Joey,Nicolazzi,U,1987-08-05,USA,,,Nicolazzi J.
205608,Patrick,Collins,U,1989-04-06,USA,,,Collins P.
205609,Drew,Dawson,U,1995-08-18,USA,,,Dawson D.
205610,Camilo Andres,Pulgarin Sanchez,R,1992-05-12,COL,,,Pulgarin Sanchez C.
205611,Andres,Vargas,R,1991-01-14,COL,,,Vargas A.
205612,Guido,Calciolari,R,1991-06-10,ITA,,,Calciolari G.
205613,Laurent,Minguez,U,1989-07-05,USA,,,Minguez L.
205614,Marco,Jutz,U,1993-02-24,AUT,,,Jutz M.
205615,Alex,Fernandez Vazquez,U,1992-03-03,ESP,,,Fernandez Vazquez A.
205616,Taavi,Himmist,U,1987-12-13,EST,,,Himmist T.
205617,Sven,Martin,U,1988-10-19,GER,,,Martin S.
205618,Philipp,Sablowsky,U,1983-09-05,GER,,,Sablowsky P.
205619,David,Potskhveria,R,1993-04-27,GEO,,,Potskhveria D.
205620,Manuel,Ferdik,U,1989-06-30,AUT,,,Ferdik M.
205621,Innocent,Obita,R,1990-06-10,UGA,,,Obita I.
205622,Zdenko,Zalubil,R,1984-09-12,SVK,,,Zalubil Z.
205623,Witas,Daszczuk,U,1981-03-27,POL,,,Daszczuk W.
205624,Alexander,Kostanov,U,1992-06-08,RUS,,,Kostanov A.
205625,Pieter,Van Reeth,U,1981-10-10,BEL,,,Van Reeth P.
205626,Stefan,Bodde,U,1989-04-15,NED,,,Bodde S.
205627,Marc,Geers,U,1983-10-31,NED,,,Geers M.
205628,Fabien,Drugmand,U,1990-02-19,BEL,,,Drugmand F.
205629,Adam,Bzezinsky,U,1988-10-19,ISR,,,Bzezinsky A.
205630,Aleksandar,Andjelic,R,1993-05-25,SRB,,,Andjelic A.
205631,Ben,Hawker,L,1985-12-16,GBR,,,Hawker B.
205632,Cedric,Lemesle,U,1986-04-22,FRA,,,Lemesle C.
205633,Daniel,Pethig,U,1990-04-07,GBR,,,Pethig D.
205634,Igor,Smirnov,U,1991-01-04,RUS,,,Smirnov I.
205635,Sergey,Patrikeev,R,1993-01-20,RUS,,,Patrikeev S.
205636,Nikolay,Guryev,U,1993-12-10,RUS,,,Guryev N.
205637,Duje,Janjic,L,1990-05-07,CRO,,,Janjic D.
205638,Gokhan,Bektas,U,1991-09-17,TUR,,,Bektas G.
205639,Bora,Baysal,R,1968-01-02,TUR,,,Baysal B.
205640,Gonzalo Marcelo,Alvarez,U,1989-02-08,ARG,,,Alvarez G.
205641,Juan Ignacio,Lauri,U,1990-05-10,ARG,,,Lauri J.
205642,Edgardo,Tapia,U,1991-01-29,CHI,,,Tapia E.
205643,Francisco,Meza,U,1992-06-10,CHI,,,Meza F.
205644,Maximiliano,Silos,U,1990-06-13,ARG,,,Silos M.
205645,Edward,Odocken,U,1984-03-01,UGA,,,Odocken E.
205646,Moses,Otiti,U,1988-12-30,UGA,,,Otiti M.
205647,Eduardo,Bayma,U,1992-12-10,ALG,,,Bayma E.
205648,Renato,Gadelha,U,1985-02-02,BRA,,,Gadelha R.
205649,Cotim,Ricardo De Oliveira,U,1975-06-18,BRA,,,Ricardo De Oliveira C.
205650,Guilherme Correa,Bonifacio,U,1992-09-27,BRA,,,Bonifacio G.
205651,Tassos,Venetis,U,1982-02-09,GRE,,,Venetis T.
205652,Antonio,Marcarelli,U,1993-07-07,ITA,,,Marcarelli A.
205653,Alexander,Eygel,U,1993-01-20,RUS,,,Eygel A.
205654,Hubert,Arres Chevalier,U,1990-07-31,FRA,,,Arres Chevalier H.
205655,Luiz Andre,Basile,R,1978-09-10,BRA,,,Basile L.
205656,Victor,Nechar,U,1994-07-22,BRA,,,Nechar V.
205657,Afonso,Pessutto,U,1991-02-08,BRA,,,Pessutto A.
205658,Victor,Knop,R,1993-11-13,BRA,,,Knop V.
205659,Emilio,El Alabi,U,1987-04-22,ARG,,,El Alabi E.
205660,Ivan,Zukerman,U,1990-05-28,ARG,,,Zukerman I.
205661,Nenad,Srbinovski,U,1991-03-13,AUS,,,Srbinovski N.
205662,Corbin,Fleming,U,1988-06-21,AUS,,,Fleming C.
205663,Wasin,Wijaya,R,1991-12-12,THA,,,Wijaya W.
205664,Sakarin,Jaturong,U,1989-12-30,THA,,,Jaturong S.
205665,Kent,Grossling,U,1985-07-29,USA,,,Grossling K.
205666,Chris R,Peek,U,1987-04-18,USA,,,Peek C.
205667,Luis David,Gil Vasquez,U,1989-11-19,VEN,,,Gil Vasquez L.
205668,Luis,Soteldo,R,1993-03-21,VEN,,,Soteldo L.
205669,Santiago,Magaldy,U,1989-05-11,VEN,,,Magaldy S.
205670,Mounir Issa,Fakhry,U,1985-08-19,SEN,,,Fakhry M.
205671,Adel,Karrit,U,1983-10-29,SEN,,,Karrit A.
205672,Marcelo,Ortega,U,1983-07-24,CHI,,,Ortega M.
205673,Robinson Albe,Tavarez,U,1989-12-29,DOM,,,Tavarez R.
205674,Bruno,Snyder,U,1992-03-14,USA,,,Snyder B.
205675,Martin,Gajdek,R,1993-11-24,CRO,,,Gajdek M.
205676,Lauro,Milanovic,R,1993-01-29,CRO,,,Milanovic L.
205677,Peter,Pevc,U,1984-05-18,SLO,,,Pevc P.
205678,Dejan,Malic,R,1995-08-14,BIH,,,Malic D.
205679,Marko,Mlekuz,U,1992-10-03,SLO,,,Mlekuz M.
205680,Jan,David,U,1996-06-13,SLO,,,David J.
205681,Miguel Andres,Salgado,U,1991-06-25,MEX,,,Salgado M.
205682,Francisco,Morais,U,1997-07-04,POR,,,Morais F.
205683,Joel,Pleydell,U,1993-12-18,AUS,,,Pleydell J.
205684,Leon,Olivier,U,1997-03-07,RSA,,,Olivier L.
205685,Charl,Wolmarans,U,1987-11-06,RSA,,,Wolmarans C.
205686,Tam,Trinh,U,1993-11-30,USA,,,Trinh T.
205687,Will,Adkisson,U,1995-08-30,USA,,,Adkisson W.
205688,Christian,Carrillo,U,1996-04-24,USA,,,Carrillo C.
205689,Jacob,Eddins,R,1986-01-06,USA,,,Eddins J.
205690,Chad,Kissell,U,1996-04-23,USA,,,Kissell C.
205691,Ben,Thompson,L,1985-11-19,USA,,,Thompson B.
205692,Joseph,Rottman,U,1985-05-17,USA,,,Rottman J.
205693,Andrew G,Goodwin,U,1992-09-17,USA,,,Goodwin A.
205694,Lok Pui Lawrence,Lo,U,1998-07-01,HKG,,,Lo L.
205695,Ching,Lam,R,1999-09-03,HKG,,,Lam C.
205696,Francesco,Albanese,U,1997-04-16,ITA,,,Albanese F.
205697,Simone,Boscatto,U,1999-07-30,ITA,,,Boscatto S.
205698,Joris,Bodin,U,1997-04-02,NED,,,Bodin J.
205699,Javier,Carretero Delgado,U,1989-04-08,ESP,,,Carretero Delgado J.
205700,Oleksandr,Chernov,U,1998-06-24,UKR,,,Chernov O.
205701,Rene Charles,Combette,U,1978-05-10,FRA,,,Combette R.
205702,Quentin,Ratto,U,1994-11-21,FRA,,,Ratto Q.
205703,Lilian,Prodhomme,U,1998-11-25,FRA,,,Prodhomme L.
205704,Arnaud,Koutentakis,R,1996-11-14,BEL,,,Koutentakis A.
205705,Charley,Castaing,R,1997-02-18,FRA,,,Castaing C.
205706,Sofyan,Mistikawi,U,1993-07-22,FRA,,,Mistikawi S.
205707,Mattia,Ceruti,U,1975-02-02,ITA,,,Ceruti M.
205708,Andrea,Della Vedova,U,1971-09-03,ITA,,,Della Vedova A.
205709,James,Keighley,U,1994-07-06,GBR,,,Keighley J.
205710,Jacob,Whalley,U,1995-01-05,GBR,,,Whalley J.
205711,Frederick,Hoffmann,U,1994-04-14,GER,,,Hoffmann F.
205712,Peter,Meiser,U,1995-12-04,GER,,,Meiser P.
205713,Hendrik,Maier,U,1994-05-13,GER,,,Maier H.
205714,Carlos,Mendez Calzada,U,1997-02-19,ESP,,,Mendez Calzada C.
205715,Maxim,Sabeshinskij,R,1997-04-22,GER,,,Sabeshinskij M.
205716,Valko,Neshev,U,1997-03-06,BUL,,,Neshev V.
205717,Ivo,Karamanski,U,1997-09-26,BUL,,,Karamanski I.
205718,Aviad,Vered,U,1999-05-03,ISR,,,Vered A.
205719,Illya,Filanchuk,R,1996-08-07,UKR,,,Filanchuk I.
205720,Kobi,Shaked,U,1976-06-25,ISR,,,Shaked K.
205721,Omar,Saba,U,2000-01-15,EGY,,,Saba O.
205722,Kevin,Fischer,U,1996-10-12,PHI,,,Fischer K.
205723,Peter,Horvath,R,1996-04-15,HUN,,,Horvath P.
205724,Enzo,Fuentealba,U,1998-08-07,CHI,,,Fuentealba E.
205725,Agustin,Reyes Middleton,U,1997-01-21,CHI,,,Reyes Middleton A.
205726,Radu Ioan,Popa,U,1997-02-23,ROU,,,Popa R.
205727,Ciprian,Onufrei,R,1996-09-12,ROU,,,Onufrei C.
205728,Carlos,Blanco,U,1997-04-06,VEN,,,Blanco C.
205729,Edson David,Ortiz Tovar,R,1998-08-22,MEX,,,Ortiz Tovar E.
205730,Chong Yuan,Fan,U,1998-08-25,CHN,,,Fan C.
205731,Leonardo,Sprovieri,U,1999-12-18,ARG,,,Sprovieri L.
205732,Andrea,Gualdi,U,1990-03-12,ITA,,,Gualdi A.
205733,Jos,De Vroome,U,1992-08-13,NED,,,De Vroome J.
205734,Thiago,Seyboth Wild,R,2000-03-10,BRA,185.0,Q50198692,Seyboth Wild T.
205735,Christian,Clemens,U,1992-09-20,GER,,,Clemens C.
205736,Tom,Roidl,R,1993-05-10,GER,,,Roidl T.
205737,Thibaut,Defoort,U,1995-08-08,BEL,,,Defoort T.
205738,Marcus,Kaestel,U,1978-06-22,SWE,,,Kaestel M.
205739,Olivier,Erler,U,1973-10-08,FRA,,,Erler O.
205740,Francois Pierre,Grandveau,U,1980-07-05,FRA,,,Grandveau F.
205741,Valentin,Carillon,U,1994-07-08,FRA,,,Carillon V.
205742,Alexis,Santin,U,1983-11-02,FRA,,,Santin A.
205743,Benjamin,Derler,U,1989-02-14,AUT,,,Derler B.
205744,Markus,Golob,U,1980-09-19,AUT,,,Golob M.
205745,Fergus,O'Connell,U,1992-03-25,IRL,,,O'Connell F.
205746,Nikola,Radovic,U,1991-04-01,SRB,,,Radovic N.
205747,Filip,Blagojevic,U,1999-12-24,SRB,,,Blagojevic F.
205748,Tommaso,Schold,U,1998-06-25,ITA,,,Schold T.
205749,Patriek,Wolterbeek,U,1992-10-30,NED,,,Wolterbeek P.
205750,Ivan,Pous,R,1997-12-02,SVK,,,Pous I.
205751,Maxim,Mokrousov,U,1996-02-16,RUS,,,Mokrousov M.
205752,Mohammadamin,Anvari,U,1996-11-13,IRI,,,Anvari M.
205753,Amir Mohammad,Adabjou,R,1999-02-02,IRI,,,Adabjou A.
205754,Joao Pedro,De Souza,U,1998-09-24,BRA,,,De Souza J.
205755,Arif,Guliyev,R,1996-09-09,AZE,,,Guliyev A.
205756,Miguel,Gomez Martin,U,1996-11-06,ESP,,,Gomez Martin M.
205757,Oscar,Martin Martin,U,1996-05-19,ESP,,,Martin Martin O.
205758,Marcel,Musil,U,1997-04-03,SVK,,,Musil M.
205759,Andrei,Piakutska,U,1995-01-09,BLR,,,Piakutska A.
205760,Lars,Kaplusch,U,1997-06-04,GER,,,Kaplusch L.
205761,Christopher,Hahn,R,1991-08-12,GER,,,Hahn C.
205762,Sebastien,Mentha,U,1996-07-13,SUI,,,Mentha S.
205763,Iago,Salvador Pita,U,1999-09-04,ESP,,,Salvador Pita I.
205764,Fabian,Henger,U,1990-02-28,AUT,,,Henger F.
205765,Christopher,Pasche,U,1995-01-14,SUI,,,Pasche C.
205766,Lapo,De Marzi,R,1997-08-27,ITA,,,De Marzi L.
205767,Szymon,Wieczorek,U,1996-09-13,POL,,,Wieczorek S.
205768,Lukas,Daels,U,1998-02-08,BEL,,,Daels L.
205769,Luka,Tasic,U,1998-04-08,SRB,,,Tasic L.
205770,Daryl,Blondel,U,1994-12-14,SUI,,,Blondel D.
205771,Daniel Hernando,Castaneda,R,1997-05-16,COL,,,Castaneda D.
205772,Florian,Bourdin Girard,U,1989-06-03,FRA,,,Bourdin Girard F.
205773,Cristian Stefan,Moldovan,U,1998-04-25,ROU,,,Moldovan C.
205774,George Bogdan,Negru,U,1998-04-23,ROU,,,Negru G.
205775,Yong Seak,Jang,U,1997-01-18,KOR,,,Jang Y.
205776,Benoit,Lanckohr,U,1994-10-28,BEL,,,Lanckohr B.
205777,Sandro,Poli,U,1994-11-29,BEL,,,Poli S.
205778,Gaston Ivan,Cirillo,U,1999-07-17,ARG,,,Cirillo G.
205779,Emiliano,Greco,U,1996-05-10,ARG,,,Greco E.
205780,Leo Martin,Barreira,U,1996-01-30,ARG,,,Barreira L.
205781,Mateo,Rivera,U,1998-09-13,PER,,,Rivera M.
205782,Eduardo,Gonzales Torres,R,1993-03-12,PER,,,Gonzales Torres E.
205783,Cesar,Montes De Oca Murillo,U,1997-07-25,PER,,,Montes De Oca Murillo C.
205784,Marcos,Salazar,U,1999-06-22,PER,,,Salazar M.
205785,Ricardo Andres,Vasquez Mendoza,U,1999-07-28,PER,,,Vasquez Mendoza R.
205786,Daniel,Gealer,U,1997-05-06,USA,,,Gealer D.
205787,Henri,Lombard,U,1996-06-30,FRA,,,Lombard H.
205788,Rodrigo,Amaral,U,1997-05-27,BRA,,,Amaral R.
205789,Jonas,Rodrigues,U,1996-06-04,BRA,,,Rodrigues J.
205790,Diego,Torres Rosero,U,1998-08-02,ECU,,,Torres Rosero D.
205791,Federico,Vargas Castro,U,1996-07-11,COL,,,Vargas Castro F.
205792,Juan Sebastian,Rodriguez Castillo,U,1998-09-12,COL,,,Rodriguez Castillo J.
205793,Nicolas,Sanabria,R,1998-09-18,COL,,,Sanabria N.
205794,Heera,Ashiq,U,1993-01-04,PAK,,,Ashiq H.
205795,Tomaz,Porro,U,1996-07-19,BOL,,,Porro T.
205796,Sebastian,Alarcon,U,1998-03-05,BOL,,,Alarcon S.
205797,Derrick,Namanya,L,1996-04-09,ZIM,,,Namanya D.
205798,Soravich,Kaewwongwattana,U,1996-01-25,THA,,,Kaewwongwattana S.
205799,Pattanapong,Borisutpong,U,1998-02-13,THA,,,Borisutpong P.
205800,Muslum,Dag,U,1997-05-20,TUR,,,Dag M.
205801,Gauthier,Chilet,U,1994-05-13,FRA,,,Chilet G.
205802,Rohan,Sikka,U,1998-08-28,GBR,,,Sikka R.
205803,Tim,Bryant,U,1989-07-20,USA,,,Bryant T.
205804,Mark,Sturley,U,1990-06-06,USA,,,Sturley M.
205805,Pablo,Arrutia Sota,U,1997-01-30,ESP,,,Arrutia Sota P.
205806,Inigo,Saez Irazusta,R,1997-02-23,ESP,,,Saez Irazusta I.
205807,Francisco Javier,Culler,U,1996-07-13,ESP,,,Culler F.
205808,Antonio,Glez Cueva,U,1998-09-25,ESP,,,Glez Cueva A.
205809,Juan,Platero Avello,U,1998-06-18,ESP,,,Platero Avello J.
205810,Jorge,Garcia Onrubia,U,1998-07-13,ESP,,,Garcia Onrubia J.
205811,Nicolas,Garcia Torrealba,R,1999-03-12,ESP,,,Garcia Torrealba N.
205812,Jan,Gieysztor,U,1997-06-23,POL,,,Gieysztor J.
205813,Jozef,Gieysztor,U,1998-11-15,POL,,,Gieysztor J.
205814,Alexander,Bilcik,U,1985-08-12,AUT,,,Bilcik A.
205815,Danny,Van Den Broucke,U,1965-01-30,BEL,,,Van Den Broucke D.
205816,Hannes,Fredborg,U,1994-04-16,SWE,,,Fredborg H.
205817,Jose Luis,Izquierdo Contreras,U,1996-05-19,ESP,,,Izquierdo Contreras J.
205818,Carlos,Pedrosa Cuevas,U,1997-04-28,ESP,,,Pedrosa Cuevas C.
205819,Blagoje,Djurdjevic,U,1998-04-07,SRB,,,Djurdjevic B.
205820,Dejan,Gavrilovic,U,1999-09-02,SRB,,,Gavrilovic D.
205821,William,Lindqvist Nilsson,U,1998-01-03,SWE,,,Lindqvist Nilsson W.
205822,Ahmad,Burahmah,U,1979-03-06,KUW,,,Burahmah A.
